user_id,transaction_id,date,merchant,amount,category,subcategory,transaction_type,payment_method,day_of_week,hour,is_weekend,time_of_day
USR_0029,TXN_H_0014869,2025-01-24 19:09:00,Chai Point,343.43,EXPENSE,Food,debit,Paytm,4,19,0,Evening
USR_0025,TXN_H_0012790,2025-01-24 19:24:00,Uber India Rides,336.88,EXPENSE,Transport,debit,Paytm,4,19,0,Evening
USR_0021,TXN_H_0010627,2025-01-24 19:31:00,DMart Supercenter,1071.12,EXPENSE,Groceries,debit,Debit Card,4,19,0,Evening
USR_0037,TXN_H_0019187,2025-01-24 19:38:00,Rapido Bike Taxi,474.9,EXPENSE,Transport,debit,UPI,4,19,0,Evening
USR_0029,TXN_H_0014870,2025-01-24 20:20:00,Swiggy Food Order,252.71,EXPENSE,Food,debit,Debit Card,4,20,0,Evening
USR_0034,TXN_H_0017591,2025-01-24 20:46:00,Nykaa E-Retail,1735.53,EXPENSE,Shopping,debit,Credit Card,4,20,0,Evening
USR_0011,TXN_H_0005345,2025-01-24 20:59:00,Swiggy Food Order,404.6,EXPENSE,Food,debit,UPI,4,20,0,Evening
USR_0011,TXN_H_0005344,2025-01-24 21:22:00,Domino's Pizza,508.91,EXPENSE,Food,debit,UPI,4,21,0,Evening
USR_0038,TXN_H_0019717,2025-01-24 22:04:00,Chai Point,533.18,EXPENSE,Food,debit,Paytm,4,22,0,Night
USR_0035,TXN_H_0018140,2025-01-24 22:22:00,Starbucks India,548.1,EXPENSE,Food,debit,Debit Card,4,22,0,Night
USR_0034,TXN_H_0017587,2025-01-24 22:32:00,Domino's Pizza,345.62,EXPENSE,Food,debit,Credit Card,4,22,0,Night
USR_0036,TXN_H_0018677,2025-01-24 22:39:00,Domino's Pizza,450.85,EXPENSE,Food,debit,Paytm,4,22,0,Night
USR_0035,TXN_H_0018142,2025-01-25 04:00:00,Netflix India Monthly Plan,649.0,EXPENSE,Subscriptions,debit,UPI AutoPay,5,4,1,Night
USR_0040,TXN_H_0020756,2025-01-25 04:00:00,Netflix India Monthly Plan,199.0,EXPENSE,Subscriptions,debit,UPI AutoPay,5,4,1,Night
USR_0023,TXN_H_0011698,2025-01-25 04:05:00,Spotify India Premium Music,119.0,EXPENSE,Subscriptions,debit,UPI AutoPay,5,4,1,Night
USR_0025,TXN_H_0012791,2025-01-25 04:05:00,Spotify India Premium Music,119.0,EXPENSE,Subscriptions,debit,UPI AutoPay,5,4,1,Night
USR_0029,TXN_H_0014871,2025-01-25 04:05:00,Spotify India Premium Music,119.0,EXPENSE,Subscriptions,debit,UPI AutoPay,5,4,1,Night
USR_0004,TXN_H_0001634,2025-01-25 09:02:00,Haldiram's,343.86,EXPENSE,Food,debit,Debit Card,5,9,1,Morning
USR_0007,TXN_H_0003223,2025-01-25 09:13:00,Swiggy Food Order,544.83,EXPENSE,Food,debit,UPI,5,9,1,Morning
USR_0031,TXN_H_0015967,2025-01-25 09:26:00,Zomato Restaurant,444.54,EXPENSE,Food,debit,UPI,5,9,1,Morning
USR_0006,TXN_H_0002712,2025-01-25 09:31:00,Domino's Pizza,693.83,EXPENSE,Food,debit,UPI,5,9,1,Morning
USR_0040,TXN_H_0020757,2025-01-25 09:47:00,Zomato Restaurant,720.37,EXPENSE,Food,debit,UPI,5,9,1,Morning
USR_0039,TXN_H_0020239,2025-01-25 09:52:00,Swiggy Food Order,377.38,EXPENSE,Food,debit,Debit Card,5,9,1,Morning
USR_0036,TXN_H_0018679,2025-01-25 09:58:00,Zomato Restaurant,622.89,EXPENSE,Food,debit,UPI,5,9,1,Morning
USR_0015,TXN_H_0007502,2025-01-25 10:01:00,Chai Point,794.51,EXPENSE,Food,debit,Paytm,5,10,1,Morning
USR_0024,TXN_H_0012244,2025-01-25 10:06:00,Swiggy Food Order,715.45,EXPENSE,Food,debit,Debit Card,5,10,1,Morning
USR_0006,TXN_H_0002714,2025-01-25 10:11:00,Zomato Restaurant,760.57,EXPENSE,Food,debit,Debit Card,5,10,1,Morning
USR_0035,TXN_H_0018143,2025-01-25 10:29:00,Zomato Restaurant,553.94,EXPENSE,Food,debit,Paytm,5,10,1,Morning
USR_0012,TXN_H_0005901,2025-01-25 10:49:00,Haldiram's,217.25,EXPENSE,Food,debit,UPI,5,10,1,Morning
USR_0008,TXN_H_0003770,2025-01-25 10:57:00,Swiggy Food Order,576.29,EXPENSE,Food,debit,UPI,5,10,1,Morning
USR_0035,TXN_H_0018145,2025-01-25 11:02:00,Chai Point,567.04,EXPENSE,Food,debit,Paytm,5,11,1,Morning
USR_0033,TXN_H_0017049,2025-01-25 11:04:00,Starbucks India,326.88,EXPENSE,Food,debit,Credit Card,5,11,1,Morning
USR_0005,TXN_H_0002191,2025-01-25 11:07:00,Flipkart Internet,4730.25,EXPENSE,Shopping,debit,Debit Card,5,11,1,Morning
USR_0021,TXN_H_0010629,2025-01-25 11:13:00,Starbucks India,605.5,EXPENSE,Food,debit,Credit Card,5,11,1,Morning
USR_0001,TXN_H_0000054,2025-01-25 11:16:00,DMart Supercenter,1851.41,EXPENSE,Groceries,debit,UPI,5,11,1,Morning
USR_0023,TXN_H_0011701,2025-01-25 11:17:00,Starbucks India,486.75,EXPENSE,Food,debit,Paytm,5,11,1,Morning
USR_0030,TXN_H_0015434,2025-01-25 11:33:00,Flipkart Internet,2278.93,EXPENSE,Shopping,debit,Credit Card,5,11,1,Morning
USR_0003,TXN_H_0001122,2025-01-25 11:39:00,Swiggy Food Order,464.24,EXPENSE,Food,debit,Credit Card,5,11,1,Morning
USR_0009,TXN_H_0004330,2025-01-25 11:42:00,DMart Supercenter,1547.88,EXPENSE,Groceries,debit,Credit Card,5,11,1,Morning
USR_0038,TXN_H_0019722,2025-01-25 11:42:00,Flipkart Internet,3513.43,EXPENSE,Shopping,debit,UPI,5,11,1,Morning
USR_0006,TXN_H_0002713,2025-01-25 11:49:00,Zomato Restaurant,514.19,EXPENSE,Food,debit,Debit Card,5,11,1,Morning
USR_0014,TXN_H_0006989,2025-01-25 11:52:00,Starbucks India,376.87,EXPENSE,Food,debit,Paytm,5,11,1,Morning
USR_0008,TXN_H_0003771,2025-01-25 12:12:00,Domino's Pizza,572.65,EXPENSE,Food,debit,Paytm,5,12,1,Afternoon
USR_0038,TXN_H_0019719,2025-01-25 12:20:00,Swiggy Food Order,637.6,EXPENSE,Food,debit,Paytm,5,12,1,Afternoon
USR_0025,TXN_H_0012796,2025-01-25 12:31:00,Nykaa E-Retail,3208.32,EXPENSE,Shopping,debit,Credit Card,5,12,1,Afternoon
USR_0001,TXN_H_0000051,2025-01-25 12:34:00,Domino's Pizza,815.65,EXPENSE,Food,debit,Debit Card,5,12,1,Afternoon
USR_0027,TXN_H_0013835,2025-01-25 12:41:00,Haldiram's,560.4,EXPENSE,Food,debit,Credit Card,5,12,1,Afternoon
USR_0025,TXN_H_0012793,2025-01-25 12:45:00,Domino's Pizza,401.53,EXPENSE,Food,debit,Paytm,5,12,1,Afternoon
USR_0017,TXN_H_0008541,2025-01-25 12:56:00,Myntra Fashion Store,1593.85,EXPENSE,Shopping,debit,Credit Card,5,12,1,Afternoon
USR_0034,TXN_H_0017593,2025-01-25 12:56:00,Chai Point,598.42,EXPENSE,Food,debit,Paytm,5,12,1,Afternoon
USR_0001,TXN_H_0000052,2025-01-25 13:00:00,Chai Point,785.18,EXPENSE,Food,debit,UPI,5,13,1,Afternoon
USR_0010,TXN_H_0004829,2025-01-25 13:07:00,Haldiram's,568.03,EXPENSE,Food,debit,Credit Card,5,13,1,Afternoon
USR_0019,TXN_H_0009621,2025-01-25 13:12:00,Zepto Groceries,1593.34,EXPENSE,Groceries,debit,UPI,5,13,1,Afternoon
USR_0019,TXN_H_0009618,2025-01-25 13:18:00,Swiggy Food Order,449.49,EXPENSE,Food,debit,Debit Card,5,13,1,Afternoon
USR_0019,TXN_H_0009620,2025-01-25 13:23:00,Zomato Restaurant,702.69,EXPENSE,Food,debit,Paytm,5,13,1,Afternoon
USR_0023,TXN_H_0011699,2025-01-25 13:34:00,Domino's Pizza,358.06,EXPENSE,Food,debit,Paytm,5,13,1,Afternoon
USR_0022,TXN_H_0011151,2025-01-25 13:37:00,Starbucks India,378.97,EXPENSE,Food,debit,UPI,5,13,1,Afternoon
USR_0015,TXN_H_0007503,2025-01-25 13:38:00,BigBasket Supermarket,796.43,EXPENSE,Groceries,debit,UPI,5,13,1,Afternoon
USR_0003,TXN_H_0001120,2025-01-25 14:01:00,Starbucks India,530.9,EXPENSE,Food,debit,Credit Card,5,14,1,Afternoon
USR_0013,TXN_H_0006455,2025-01-25 14:01:00,Chai Point,563.18,EXPENSE,Food,debit,Credit Card,5,14,1,Afternoon
USR_0034,TXN_H_0017592,2025-01-25 14:03:00,Haldiram's,387.08,EXPENSE,Food,debit,UPI,5,14,1,Afternoon
USR_0021,TXN_H_0010631,2025-01-25 14:16:00,Blinkit Quick Commerce,1723.13,EXPENSE,Groceries,debit,UPI,5,14,1,Afternoon
USR_0033,TXN_H_0017050,2025-01-25 14:17:00,Blinkit Quick Commerce,1183.58,EXPENSE,Groceries,debit,UPI,5,14,1,Afternoon
USR_0033,TXN_H_0017051,2025-01-25 14:31:00,Myntra Fashion Store,3376.25,EXPENSE,Shopping,debit,Credit Card,5,14,1,Afternoon
USR_0001,TXN_H_0000053,2025-01-25 14:32:00,Swiggy Food Order,682.85,EXPENSE,Food,debit,Debit Card,5,14,1,Afternoon
USR_0010,TXN_H_0004831,2025-01-25 14:33:00,BigBasket Supermarket,1117.12,EXPENSE,Groceries,debit,Debit Card,5,14,1,Afternoon
USR_0039,TXN_H_0020238,2025-01-25 14:37:00,Starbucks India,329.71,EXPENSE,Food,debit,Debit Card,5,14,1,Afternoon
USR_0020,TXN_H_0010132,2025-01-25 14:40:00,Myntra Fashion Store,463.65,EXPENSE,Shopping,debit,UPI,5,14,1,Afternoon
USR_0025,TXN_H_0012794,2025-01-25 14:46:00,Zomato Restaurant,530.65,EXPENSE,Food,debit,Paytm,5,14,1,Afternoon
USR_0035,TXN_H_0018147,2025-01-25 14:51:00,Flipkart Internet,3251.04,EXPENSE,Shopping,debit,UPI,5,14,1,Afternoon
USR_0021,TXN_H_0010630,2025-01-25 14:58:00,Domino's Pizza,641.87,EXPENSE,Food,debit,Credit Card,5,14,1,Afternoon
USR_0035,TXN_H_0018146,2025-01-25 15:04:00,Blinkit Quick Commerce,1612.71,EXPENSE,Groceries,debit,Debit Card,5,15,1,Afternoon
USR_0033,TXN_H_0017048,2025-01-25 15:13:00,Zomato Restaurant,438.35,EXPENSE,Food,debit,Credit Card,5,15,1,Afternoon
USR_0014,TXN_H_0006988,2025-01-25 15:17:00,Starbucks India,415.54,EXPENSE,Food,debit,Credit Card,5,15,1,Afternoon
USR_0031,TXN_H_0015966,2025-01-25 15:20:00,Chai Point,500.59,EXPENSE,Food,debit,Paytm,5,15,1,Afternoon
USR_0037,TXN_H_0019190,2025-01-25 15:21:00,Flipkart Internet,3313.37,EXPENSE,Shopping,debit,Credit Card,5,15,1,Afternoon
USR_0016,TXN_H_0008024,2025-01-25 15:24:00,Zepto Groceries,1093.43,EXPENSE,Groceries,debit,UPI,5,15,1,Afternoon
USR_0018,TXN_H_0009071,2025-01-25 15:25:00,Haldiram's,595.08,EXPENSE,Food,debit,Paytm,5,15,1,Afternoon
USR_0008,TXN_H_0003772,2025-01-25 15:26:00,Blinkit Quick Commerce,1228.93,EXPENSE,Groceries,debit,Credit Card,5,15,1,Afternoon
USR_0026,TXN_H_0013325,2025-01-25 16:01:00,Myntra Fashion Store,1316.32,EXPENSE,Shopping,debit,UPI,5,16,1,Afternoon
USR_0004,TXN_H_0001635,2025-01-25 16:14:00,Chai Point,528.07,EXPENSE,Food,debit,Credit Card,5,16,1,Afternoon
USR_0029,TXN_H_0014874,2025-01-25 16:14:00,BigBasket Supermarket,1241.03,EXPENSE,Groceries,debit,Credit Card,5,16,1,Afternoon
USR_0037,TXN_H_0019188,2025-01-25 16:23:00,Swiggy Food Order,353.2,EXPENSE,Food,debit,Debit Card,5,16,1,Afternoon
USR_0002,TXN_H_0000570,2025-01-25 16:31:00,Zomato Restaurant,379.27,EXPENSE,Food,debit,Debit Card,5,16,1,Afternoon
USR_0028,TXN_H_0014346,2025-01-25 16:37:00,Blinkit Quick Commerce,1312.69,EXPENSE,Groceries,debit,UPI,5,16,1,Afternoon
USR_0029,TXN_H_0014872,2025-01-25 16:55:00,Starbucks India,259.38,EXPENSE,Food,debit,Paytm,5,16,1,Afternoon
USR_0012,TXN_H_0005900,2025-01-25 16:57:00,Haldiram's,324.89,EXPENSE,Food,debit,UPI,5,16,1,Afternoon
USR_0027,TXN_H_0013836,2025-01-25 17:28:00,Blinkit Quick Commerce,2533.6,EXPENSE,Groceries,debit,UPI,5,17,1,Evening
USR_0040,TXN_H_0020759,2025-01-25 17:33:00,Zepto Groceries,1416.21,EXPENSE,Groceries,debit,Credit Card,5,17,1,Evening
USR_0006,TXN_H_0002715,2025-01-25 17:41:00,DMart Supercenter,1271.01,EXPENSE,Groceries,debit,Debit Card,5,17,1,Evening
USR_0025,TXN_H_0012795,2025-01-25 17:41:00,DMart Supercenter,2422.8,EXPENSE,Groceries,debit,UPI,5,17,1,Evening
USR_0029,TXN_H_0014873,2025-01-25 17:46:00,Domino's Pizza,456.52,EXPENSE,Food,debit,UPI,5,17,1,Evening
USR_0025,TXN_H_0012792,2025-01-25 17:52:00,Haldiram's,670.83,EXPENSE,Food,debit,UPI,5,17,1,Evening
USR_0002,TXN_H_0000569,2025-01-25 17:56:00,Swiggy Food Order,350.61,EXPENSE,Food,debit,Paytm,5,17,1,Evening
USR_0032,TXN_H_0016488,2025-01-25 17:57:00,DMart Supercenter,944.22,EXPENSE,Groceries,debit,Credit Card,5,17,1,Evening
USR_0016,TXN_H_0008022,2025-01-25 17:58:00,Starbucks India,359.94,EXPENSE,Food,debit,Paytm,5,17,1,Evening
USR_0011,TXN_H_0005348,2025-01-25 18:02:00,Haldiram's,358.52,EXPENSE,Food,debit,Paytm,5,18,1,Evening
USR_0019,TXN_H_0009619,2025-01-25 18:16:00,Chai Point,501.5,EXPENSE,Food,debit,Debit Card,5,18,1,Evening
USR_0007,TXN_H_0003225,2025-01-25 18:18:00,Zepto Groceries,2995.6,EXPENSE,Groceries,debit,Credit Card,5,18,1,Evening
USR_0007,TXN_H_0003224,2025-01-25 18:20:00,Domino's Pizza,524.47,EXPENSE,Food,debit,Credit Card,5,18,1,Evening
USR_0002,TXN_H_0000572,2025-01-25 18:29:00,Blinkit Quick Commerce,720.12,EXPENSE,Groceries,debit,Debit Card,5,18,1,Evening
USR_0035,TXN_H_0018144,2025-01-25 18:30:00,Haldiram's,751.97,EXPENSE,Food,debit,Paytm,5,18,1,Evening
USR_0040,TXN_H_0020758,2025-01-25 18:44:00,Starbucks India,643.17,EXPENSE,Food,debit,Credit Card,5,18,1,Evening
USR_0018,TXN_H_0009072,2025-01-25 18:49:00,BigBasket Supermarket,2377.03,EXPENSE,Groceries,debit,UPI,5,18,1,Evening
USR_0031,TXN_H_0015965,2025-01-25 18:58:00,Starbucks India,339.21,EXPENSE,Food,debit,UPI,5,18,1,Evening
USR_0004,TXN_H_0001636,2025-01-25 19:04:00,Zepto Groceries,1889.8,EXPENSE,Groceries,debit,Credit Card,5,19,1,Evening
USR_0012,TXN_H_0005902,2025-01-25 19:22:00,BigBasket Supermarket,1519.22,EXPENSE,Groceries,debit,UPI,5,19,1,Evening
USR_0024,TXN_H_0012246,2025-01-25 19:33:00,DMart Supercenter,2124.89,EXPENSE,Groceries,debit,UPI,5,19,1,Evening
USR_0023,TXN_H_0011700,2025-01-25 19:49:00,Starbucks India,468.09,EXPENSE,Food,debit,Debit Card,5,19,1,Evening
USR_0013,TXN_H_0006454,2025-01-25 19:52:00,Swiggy Food Order,480.46,EXPENSE,Food,debit,Debit Card,5,19,1,Evening
USR_0022,TXN_H_0011150,2025-01-25 19:55:00,Swiggy Food Order,282.83,EXPENSE,Food,debit,UPI,5,19,1,Evening
USR_0014,TXN_H_0006990,2025-01-25 20:01:00,Swiggy Food Order,401.92,EXPENSE,Food,debit,Paytm,5,20,1,Evening
USR_0038,TXN_H_0019721,2025-01-25 20:15:00,Zepto Groceries,1048.71,EXPENSE,Groceries,debit,UPI,5,20,1,Evening
USR_0032,TXN_H_0016487,2025-01-25 20:19:00,Domino's Pizza,364.38,EXPENSE,Food,debit,Debit Card,5,20,1,Evening
USR_0028,TXN_H_0014345,2025-01-25 20:20:00,Swiggy Food Order,328.07,EXPENSE,Food,debit,Debit Card,5,20,1,Evening
USR_0036,TXN_H_0018680,2025-01-25 20:20:00,Blinkit Quick Commerce,1861.0,EXPENSE,Groceries,debit,Debit Card,5,20,1,Evening
USR_0021,TXN_H_0010632,2025-01-25 20:46:00,Nykaa E-Retail,2304.46,EXPENSE,Shopping,debit,Credit Card,5,20,1,Evening
USR_0008,TXN_H_0003769,2025-01-25 20:51:00,Swiggy Food Order,561.92,EXPENSE,Food,debit,Credit Card,5,20,1,Evening
USR_0026,TXN_H_0013323,2025-01-25 20:55:00,Domino's Pizza,478.79,EXPENSE,Food,debit,Credit Card,5,20,1,Evening
USR_0022,TXN_H_0011152,2025-01-25 20:56:00,Haldiram's,331.07,EXPENSE,Food,debit,UPI,5,20,1,Evening
USR_0007,TXN_H_0003222,2025-01-25 21:11:00,Haldiram's,478.33,EXPENSE,Food,debit,Paytm,5,21,1,Evening
USR_0005,TXN_H_0002190,2025-01-25 21:19:00,Zomato Restaurant,310.19,EXPENSE,Food,debit,Debit Card,5,21,1,Evening
USR_0036,TXN_H_0018678,2025-01-25 21:20:00,Starbucks India,615.6,EXPENSE,Food,debit,Credit Card,5,21,1,Evening
USR_0002,TXN_H_0000571,2025-01-25 21:26:00,Zomato Restaurant,395.93,EXPENSE,Food,debit,Credit Card,5,21,1,Evening
USR_0003,TXN_H_0001121,2025-01-25 21:27:00,Zomato Restaurant,677.14,EXPENSE,Food,debit,Credit Card,5,21,1,Evening
USR_0038,TXN_H_0019720,2025-01-25 21:33:00,Zomato Restaurant,744.17,EXPENSE,Food,debit,Debit Card,5,21,1,Evening
USR_0016,TXN_H_0008023,2025-01-25 21:35:00,Chai Point,301.63,EXPENSE,Food,debit,Credit Card,5,21,1,Evening
USR_0010,TXN_H_0004830,2025-01-25 21:40:00,Domino's Pizza,620.49,EXPENSE,Food,debit,Paytm,5,21,1,Evening
USR_0024,TXN_H_0012245,2025-01-25 21:51:00,Haldiram's,953.87,EXPENSE,Food,debit,Credit Card,5,21,1,Evening
USR_0037,TXN_H_0019189,2025-01-25 22:03:00,Starbucks India,668.6,EXPENSE,Food,debit,Debit Card,5,22,1,Night
USR_0026,TXN_H_0013324,2025-01-25 22:08:00,Haldiram's,267.93,EXPENSE,Food,debit,Credit Card,5,22,1,Night
USR_0007,TXN_H_0003226,2025-01-26 04:05:00,Spotify India Premium Music,119.0,EXPENSE,Subscriptions,debit,UPI AutoPay,6,4,1,Night
USR_0001,TXN_H_0000055,2025-01-26 08:00:00,Cult.fit Elite Gym Membership,1888.94,EXPENSE,Personal Care,debit,Credit Card,6,8,1,Morning
USR_0029,TXN_H_0014875,2025-01-26 08:00:00,Cult.fit Elite Gym Membership,1704.07,EXPENSE,Personal Care,debit,Credit Card,6,8,1,Morning
USR_0009,TXN_H_0004331,2025-01-26 08:44:00,Haldiram's,354.69,EXPENSE,Food,debit,UPI,6,8,1,Morning
USR_0032,TXN_H_0016490,2025-01-26 08:48:00,Domino's Pizza,249.55,EXPENSE,Food,debit,UPI,6,8,1,Morning
USR_0038,TXN_H_0019723,2025-01-26 08:53:00,Swiggy Food Order,1013.35,EXPENSE,Food,debit,Paytm,6,8,1,Morning
USR_0028,TXN_H_0014348,2025-01-26 09:04:00,Chai Point,502.5,EXPENSE,Food,debit,Debit Card,6,9,1,Morning
USR_0005,TXN_H_0002192,2025-01-26 09:23:00,Chai Point,330.45,EXPENSE,Food,debit,Debit Card,6,9,1,Morning
USR_0021,TXN_H_0010633,2025-01-26 09:49:00,Swiggy Food Order,659.36,EXPENSE,Food,debit,Credit Card,6,9,1,Morning
USR_0037,TXN_H_0019192,2025-01-26 10:00:00,DMart Supercenter,1074.6,EXPENSE,Groceries,debit,UPI,6,10,1,Morning
USR_0035,TXN_H_0018151,2025-01-26 10:02:00,Zepto Groceries,1967.52,EXPENSE,Groceries,debit,Credit Card,6,10,1,Morning
USR_0026,TXN_H_0013326,2025-01-26 10:20:00,Zomato Restaurant,547.06,EXPENSE,Food,debit,Paytm,6,10,1,Morning
USR_0034,TXN_H_0017594,2025-01-26 10:37:00,Chai Point,437.82,EXPENSE,Food,debit,Credit Card,6,10,1,Morning
USR_0008,TXN_H_0003775,2025-01-26 10:41:00,Swiggy Food Order,484.84,EXPENSE,Food,debit,UPI,6,10,1,Morning
USR_0010,TXN_H_0004832,2025-01-26 10:58:00,Starbucks India,654.88,EXPENSE,Food,debit,UPI,6,10,1,Morning
USR_0008,TXN_H_0003777,2025-01-26 11:14:00,Flipkart Internet,1430.49,EXPENSE,Shopping,debit,Credit Card,6,11,1,Morning
USR_0032,TXN_H_0016489,2025-01-26 11:16:00,Haldiram's,601.87,EXPENSE,Food,debit,Credit Card,6,11,1,Morning
USR_0015,TXN_H_0007506,2025-01-26 11:28:00,Flipkart Internet,1354.31,EXPENSE,Shopping,debit,Credit Card,6,11,1,Morning
USR_0001,TXN_H_0000056,2025-01-26 11:30:00,DMart Supercenter,2596.71,EXPENSE,Groceries,debit,UPI,6,11,1,Morning
USR_0018,TXN_H_0009073,2025-01-26 11:39:00,Zepto Groceries,2658.99,EXPENSE,Groceries,debit,UPI,6,11,1,Morning
USR_0015,TXN_H_0007504,2025-01-26 11:46:00,Zomato Restaurant,621.55,EXPENSE,Food,debit,UPI,6,11,1,Morning
USR_0008,TXN_H_0003773,2025-01-26 12:16:00,Domino's Pizza,608.29,EXPENSE,Food,debit,Paytm,6,12,1,Afternoon
USR_0006,TXN_H_0002717,2025-01-26 12:18:00,BigBasket Supermarket,1137.77,EXPENSE,Groceries,debit,Debit Card,6,12,1,Afternoon
USR_0011,TXN_H_0005349,2025-01-26 12:21:00,Starbucks India,490.84,EXPENSE,Food,debit,Credit Card,6,12,1,Afternoon
USR_0016,TXN_H_0008028,2025-01-26 12:21:00,BigBasket Supermarket,1026.42,EXPENSE,Groceries,debit,Debit Card,6,12,1,Afternoon
USR_0038,TXN_H_0019725,2025-01-26 12:21:00,Nykaa E-Retail,5538.27,EXPENSE,Shopping,debit,Debit Card,6,12,1,Afternoon
USR_0011,TXN_H_0005350,2025-01-26 12:30:00,Domino's Pizza,380.73,EXPENSE,Food,debit,Credit Card,6,12,1,Afternoon
USR_0014,TXN_H_0006992,2025-01-26 12:34:00,Haldiram's,460.84,EXPENSE,Food,debit,UPI,6,12,1,Afternoon
USR_0039,TXN_H_0020240,2025-01-26 12:37:00,Chai Point,330.67,EXPENSE,Food,debit,Paytm,6,12,1,Afternoon
USR_0014,TXN_H_0006993,2025-01-26 12:38:00,Zepto Groceries,1988.66,EXPENSE,Groceries,debit,UPI,6,12,1,Afternoon
USR_0029,TXN_H_0014876,2025-01-26 12:54:00,Zomato Restaurant,437.49,EXPENSE,Food,debit,Credit Card,6,12,1,Afternoon
USR_0016,TXN_H_0008026,2025-01-26 13:08:00,Chai Point,400.94,EXPENSE,Food,debit,Paytm,6,13,1,Afternoon
USR_0004,TXN_H_0001638,2025-01-26 13:11:00,Zomato Restaurant,587.0,EXPENSE,Food,debit,Credit Card,6,13,1,Afternoon
USR_0031,TXN_H_0015970,2025-01-26 13:11:00,Zomato Restaurant,589.94,EXPENSE,Food,debit,Paytm,6,13,1,Afternoon
USR_0020,TXN_H_0010133,2025-01-26 13:23:00,Starbucks India,537.4,EXPENSE,Food,debit,UPI,6,13,1,Afternoon
USR_0034,TXN_H_0017595,2025-01-26 13:45:00,Myntra Fashion Store,1134.12,EXPENSE,Shopping,debit,Credit Card,6,13,1,Afternoon
USR_0023,TXN_H_0011703,2025-01-26 13:48:00,Zomato Restaurant,491.67,EXPENSE,Food,debit,Credit Card,6,13,1,Afternoon
USR_0003,TXN_H_0001123,2025-01-26 13:50:00,Chai Point,679.59,EXPENSE,Food,debit,Debit Card,6,13,1,Afternoon
USR_0021,TXN_H_0010635,2025-01-26 13:58:00,Myntra Fashion Store,5385.07,EXPENSE,Shopping,debit,Credit Card,6,13,1,Afternoon
USR_0022,TXN_H_0011153,2025-01-26 14:21:00,Domino's Pizza,438.28,EXPENSE,Food,debit,Credit Card,6,14,1,Afternoon
USR_0022,TXN_H_0011155,2025-01-26 14:34:00,Blinkit Quick Commerce,1091.82,EXPENSE,Groceries,debit,Credit Card,6,14,1,Afternoon
USR_0003,TXN_H_0001124,2025-01-26 14:45:00,Domino's Pizza,564.33,EXPENSE,Food,debit,UPI,6,14,1,Afternoon
USR_0002,TXN_H_0000575,2025-01-26 14:49:00,DMart Supercenter,925.53,EXPENSE,Groceries,debit,Debit Card,6,14,1,Afternoon
USR_0037,TXN_H_0019191,2025-01-26 14:51:00,Starbucks India,462.85,EXPENSE,Food,debit,Paytm,6,14,1,Afternoon
USR_0028,TXN_H_0014350,2025-01-26 14:58:00,Zepto Groceries,1162.15,EXPENSE,Groceries,debit,UPI,6,14,1,Afternoon
USR_0012,TXN_H_0005904,2025-01-26 15:05:00,Domino's Pizza,343.56,EXPENSE,Food,debit,Debit Card,6,15,1,Afternoon
USR_0002,TXN_H_0000573,2025-01-26 15:14:00,Chai Point,303.24,EXPENSE,Food,debit,UPI,6,15,1,Afternoon
USR_0035,TXN_H_0018148,2025-01-26 15:16:00,Swiggy Food Order,622.47,EXPENSE,Food,debit,Paytm,6,15,1,Afternoon
USR_0023,TXN_H_0011704,2025-01-26 15:23:00,Blinkit Quick Commerce,998.64,EXPENSE,Groceries,debit,Credit Card,6,15,1,Afternoon
USR_0025,TXN_H_0012798,2025-01-26 15:27:00,Swiggy Food Order,497.98,EXPENSE,Food,debit,Debit Card,6,15,1,Afternoon
USR_0026,TXN_H_0013327,2025-01-26 15:30:00,BigBasket Supermarket,1645.92,EXPENSE,Groceries,debit,Credit Card,6,15,1,Afternoon
USR_0013,TXN_H_0006456,2025-01-26 15:41:00,Blinkit Quick Commerce,1931.0,EXPENSE,Groceries,debit,Debit Card,6,15,1,Afternoon
USR_0024,TXN_H_0012247,2025-01-26 15:45:00,Starbucks India,813.13,EXPENSE,Food,debit,UPI,6,15,1,Afternoon
USR_0025,TXN_H_0012797,2025-01-26 15:51:00,Starbucks India,489.55,EXPENSE,Food,debit,Credit Card,6,15,1,Afternoon
USR_0038,TXN_H_0019724,2025-01-26 16:12:00,Zomato Restaurant,554.56,EXPENSE,Food,debit,Credit Card,6,16,1,Afternoon
USR_0030,TXN_H_0015435,2025-01-26 16:20:00,Haldiram's,279.08,EXPENSE,Food,debit,UPI,6,16,1,Afternoon
USR_0022,TXN_H_0011154,2025-01-26 16:29:00,Zomato Restaurant,442.42,EXPENSE,Food,debit,Paytm,6,16,1,Afternoon
USR_0016,TXN_H_0008027,2025-01-26 16:37:00,Swiggy Food Order,389.93,EXPENSE,Food,debit,Paytm,6,16,1,Afternoon
USR_0014,TXN_H_0006991,2025-01-26 16:57:00,Domino's Pizza,394.63,EXPENSE,Food,debit,UPI,6,16,1,Afternoon
USR_0008,TXN_H_0003776,2025-01-26 17:00:00,Blinkit Quick Commerce,957.27,EXPENSE,Groceries,debit,Credit Card,6,17,1,Evening
USR_0031,TXN_H_0015968,2025-01-26 17:21:00,Zomato Restaurant,600.36,EXPENSE,Food,debit,Debit Card,6,17,1,Evening
